transaction_id,account_id,account_type,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,is_fraud,fraud_reasons
7601f9b3-ba6f-4bb5-ae01-41d8de52a9fa,5cc81b68-7659-4371-9850-d513e8b6b8ce,credit,2025-02-28T16:11:48.567335,906.85,purchase,"Armstrong, Taylor and Gray",Iran,True,True,18671.79,17764.94,True,simulated_high_risk_country
83b39c24-acdf-48c6-9e86-5b2466c3771e,46affdcf-f429-48ac-a485-1e2e1db5fcc3,credit,2025-01-10T07:03:41.950147,1571.5,deposit,Gibson-Thomas,Pooleland,False,False,21268.01,22839.51,False,
c6adb47e-2727-4ee1-a516-cb503ea35c14,8a652556-1d68-40cb-8e53-9de848229b88,savings,2025-02-10T13:52:41.359256,870.25,payment,Beasley-Alvarez,Millerhaven,False,False,71070.41,71940.66,False,
981050e9-71e2-4057-8d7d-e5fb632e3a4d,6685210e-89e0-4629-8759-114ad28fe1f6,savings,2025-03-11T10:04:43.948518,769.72,deposit,"Stone, Foster and Baker",Fieldsmouth,True,False,48592.07,49361.79,False,
95fcdce4-948e-4fc3-b0ef-1f6b146e16ee,b123e042-1bb9-4d10-b78a-4d08b38a4278,credit,2025-02-18T20:11:02.488919,1784.55,purchase,Dennis-Butler,East William,False,False,67904.67,66120.12,False,
81d411b4-8099-4424-b82e-3ca025fb27ae,26c59710-1e61-47be-ad09-311440689e34,credit,2025-01-04T06:50:46.543785,1355.11,purchase,Anderson-Bush,Lake Jasonfort,False,False,92839.92,91484.81,False,
209688a0-fb47-444d-8cbb-e7cfb035426e,b18464b2-b002-458d-8c33-bb538d71096f,savings,2025-01-13T04:15:39.355721,1388.58,transfer,Raymond LLC,New Melissaville,False,False,22956.58,21568.0,False,
2238dd5b-3d8b-4d63-8b37-52d77f2aad2e,66a5eca5-f767-4d07-8527-e334f1d316ee,savings,2025-01-30T14:51:40.117199,770.18,purchase,"Roberts, Mills and Wilson",Vickieport,False,False,86051.07,85280.89,False,
6f14ebe0-99af-4584-bd55-cdacb78239a3,dd7e6918-dd3c-4657-999d-6ae4d0d619e7,checking,2025-03-31T13:47:01.642941,1648.57,purchase,Moody and Sons,Williamsport,False,False,24496.62,22848.05,False,
562f3786-2f0b-40f1-9988-a27993beda89,d2da3538-083a-421b-a7e2-7f19d87347e2,credit,2025-02-05T03:03:00.685683,1457.02,deposit,White Ltd,Smithside,False,False,69707.24,71164.26,False,
72048486-7172-4650-be9e-02c7500cecb7,9eb91e27-4b8d-45be-bf75-b88f56f85acb,credit,2025-03-20T17:20:27.329380,1776.51,deposit,Butler PLC,Arielmouth,False,False,60501.68,62278.19,False,
7a878ea3-4169-4b10-a4a6-7c943c725023,6685210e-89e0-4629-8759-114ad28fe1f6,savings,2025-03-06T02:59:31.314291,721.71,deposit,Davenport-Bass,Port Dillon,False,False,49361.79,50083.5,False,
632e8aec-d937-40f0-9931-d9422290d8d8,574ef9e7-95de-40f3-bcc9-8da3a68c83dd,savings,2025-02-09T00:21:12.440525,460.69,purchase,Contreras-Hernandez,Christopherchester,False,False,84616.01,84155.32,False,
314b43d1-e1f8-4a17-ab9c-77285d2e47c9,99b0355e-9066-4b37-9d11-367240cc93a3,credit,2025-03-29T05:55:05.072938,1469.48,transfer,Morgan-Williams,Fitzgeraldland,False,False,88791.9,87322.42,False,
3b989b80-0f3b-43cb-9be0-845f20ce7ead,2a1b5608-400c-493d-9fa4-d059e326f682,savings,2025-03-06T21:00:57.566805,736.35,purchase,"Johnson, Mccoy and Ingram",Annville,False,False,77768.27,77031.92,False,
09d2129c-ed16-4ba6-92a8-49eb70ff9a1e,079f1024-b8a5-4511-9b33-fc850f0f09e5,checking,2025-02-20T15:24:18.700801,1753.71,deposit,Lee PLC,New Aimeefort,False,False,85300.13,87053.84,False,
13fbc642-7bb1-4b69-bb42-343827daf0d2,a75e6f8d-0c59-4cbc-bcae-1c87e5152c73,savings,2025-01-21T17:38:47.568444,1989.39,payment,Martinez PLC,North Joshua,False,False,2754.73,4744.12,False,
2a1aaf15-c3c3-49bb-9914-a5b76dce73f2,9779bd4a-a4c0-4610-9bf0-1347d9fece47,checking,2025-02-19T12:24:21.021733,1381.05,purchase,"Combs, Riley and Miller",Richardton,False,False,24106.0,22724.95,False,
c412626d-1d50-4993-8f1b-3869a3912c1b,991e8119-5b1e-4aed-a55f-9dda46a52341,checking,2025-02-01T23:26:46.482688,1096.83,purchase,Morgan and Sons,Johnsonhaven,False,False,28917.29,27820.46,False,
a4306f61-a1ed-490e-a916-f7b7b67583b7,6779df1c-1d02-41ea-a93d-4b1ac2fa9635,savings,2025-01-26T17:56:36.009585,1391.91,transfer,Davis-Petty,West Douglas,False,False,3873.66,2481.75,False,
ade3d2b5-e2e5-42c3-a87c-1eba4b4bc1f0,8fa45790-b6db-4ce7-bb38-ec5f1d8adbba,checking,2025-02-02T18:34:07.703312,1325.02,deposit,Moore Group,North Christina,False,False,69278.03,70603.05,False,
b4ffb94a-aee5-4ce3-8fde-6d183c129d99,d467a176-3586-4a3d-b82e-934ef83ba77a,credit,2025-02-11T14:13:32.670700,1213.24,payment,Reeves LLC,Garciaberg,False,False,72073.0,73286.24,False,
d65d9f2e-af27-4c48-9926-2f197a6bc349,b9e529af-49ae-4533-a2d6-5bf70c4b071d,checking,2025-01-24T19:50:49.502696,1438.94,payment,Scott-David,North Jamesshire,False,False,10671.83,12110.77,False,
1888915a-c8b4-4847-83c6-4763e7d94857,fb30d6a9-b8c6-48a3-b5cc-fda16938b8af,checking,2025-01-07T14:16:52.163852,997.99,purchase,"Goodwin, Cruz and Wilson",West Stevenchester,False,False,40983.22,39985.23,False,
e4e8a56a-fda6-451e-9070-2f30255337a2,3a85994b-66c6-4e5d-8552-8d9c49c2e44c,credit,2025-03-10T00:25:06.917268,1946.37,payment,Russell and Sons,West Angelashire,False,False,12158.03,14104.4,False,
c005b376-2614-4409-b795-44c9a5e71da0,880db6a5-8d84-480d-af42-c0fbce4ce550,checking,2025-02-14T22:24:24.832005,324.95,withdrawal,Hines Ltd,West Ashley,False,False,1401.45,1076.5,False,
f6522d7c-ecff-4ece-9b4a-b28c90d97f27,1231f87d-e838-4606-80d8-1a004207222c,savings,2025-04-06T23:27:50.052978,664.55,deposit,"Mason, Patton and Thomas",Port John,True,False,91377.31,92041.86,False,
54a28c10-0e9e-4471-b03c-1ed22d097eab,6685210e-89e0-4629-8759-114ad28fe1f6,savings,2025-01-01T01:18:46.207479,1339.7,payment,"Hayes, Smith and Marshall",Deniseburgh,False,False,50083.5,51423.2,False,
64b5182d-e40f-4802-9640-3d515295dcc2,7ee8a263-be67-46f6-a314-afa41011c002,checking,2025-02-28T22:56:36.500217,154.72,payment,Nelson-King,Kiddborough,False,False,-75379.07,-75224.35,False,
0996e927-d9ba-492e-a149-2b8ca56fa3e0,e95ef6ac-4f49-4895-a083-2fc13d711a09,credit,2025-03-25T16:11:06.096602,17603.43,withdrawal,"Campbell, Martin and Ferguson",West Christopherville,False,False,17658.08,54.65,True,simulated_account_draining
9db410f5-ceb8-4fbc-938d-8d42c24adaab,3b7d60de-b00e-450f-bcbe-ddda60ec0c47,savings,2025-03-05T23:52:18.566105,204.12,purchase,"Hawkins, Ramirez and Reynolds",Nicolemouth,False,False,86293.06,86088.94,False,
686d695f-6e0a-4c23-8b18-018bd603eb17,6779df1c-1d02-41ea-a93d-4b1ac2fa9635,savings,2025-01-02T14:23:08.152692,723.63,withdrawal,"Chavez, Sanchez and Bird",Jasonmouth,False,False,2481.75,1758.12,False,
a0814d84-d2de-40dd-9f83-55c49434ead5,079f1024-b8a5-4511-9b33-fc850f0f09e5,checking,2025-02-25T23:55:44.308748,194.52,purchase,"Anderson, Nielsen and Lynch",North Emilychester,False,False,87053.84,86859.32,False,
0476e679-742f-4502-8698-0047ec0d0d2c,e95ef6ac-4f49-4895-a083-2fc13d711a09,credit,2025-03-09T17:31:24.540272,1704.74,purchase,"Warner, Farmer and Medina",New Anthonymouth,False,False,54.65,-1650.09,False,
5bc1f3bb-9b0e-4291-856f-aada98ccfd88,1ed2232f-2e9e-455c-8c6d-5410509a42b0,savings,2025-01-13T13:41:06.448280,718.27,withdrawal,Stanton-Bennett,Paultown,False,False,70631.43,69913.16,False,
a4d140ca-461d-4198-a095-14b9ec74904e,11022d89-3c73-4556-b4fa-023737ca261f,savings,2025-01-29T07:47:48.934411,748.38,purchase,Mayer-Wallace,Lake Andrew,False,False,11965.18,11216.8,False,
f98d47d4-64fe-41a6-bd44-85a9c6c6b0de,b18464b2-b002-458d-8c33-bb538d71096f,savings,2025-01-24T14:26:49.778415,803.5,deposit,"Howard, Davis and Austin",Lindseybury,False,False,21568.0,22371.5,False,
24e7111b-c9fd-4c72-b600-f77ec52950b8,9779bd4a-a4c0-4610-9bf0-1347d9fece47,checking,2025-01-01T17:15:13.487029,1600.8,deposit,Coffey-Johnson,Conwayborough,False,False,22724.95,24325.75,False,
4c3ece8c-01c6-4f2a-bb63-81d0265a4785,d3320fd8-15b3-4b02-8e97-ba3625ad7999,credit,2025-03-08T11:31:17.620310,269.36,purchase,"Foster, Kane and Carroll",Jacksonborough,False,False,14212.65,13943.29,False,
53ee7bfb-02b0-4653-a9f2-371490ffc353,e38efb9f-4809-4e77-8281-89c6c8809ff5,credit,2025-01-27T03:47:04.873560,834.98,purchase,"Chambers, Morrison and Thompson",Lake Calvin,False,False,7194.38,6359.4,False,
866a63b3-39ac-45f8-898d-afd7de1b4fcc,64e7aea9-713b-41fd-ae72-adb4cf7e5d38,credit,2025-04-10T22:35:12.726456,1224.59,transfer,"Foley, Ibarra and Daniel",Jamestown,False,False,25149.82,23925.23,False,
e8c2c2e9-b7d7-4ab9-8eb9-795b553fb81f,3a85994b-66c6-4e5d-8552-8d9c49c2e44c,credit,2025-03-06T13:53:16.139136,968.74,transfer,"Byrd, Mendez and Becker",Smithchester,False,False,14104.4,13135.66,False,
577d5a9b-dc72-428d-874a-e4b4ef9af697,cf1d66fb-9e17-4655-b8c1-f4cf9aaddc05,checking,2025-02-17T00:13:46.265816,96.71,deposit,"Williams, Mcmillan and Reynolds",Hillhaven,False,False,11796.18,11892.89,False,
3ba19e4c-2287-47d8-a87d-49cf41f2d8a8,b18464b2-b002-458d-8c33-bb538d71096f,savings,2025-02-12T07:43:50.229950,1410.61,purchase,Holmes-Williams,North Joshua,False,False,22371.5,20960.89,False,
f0067ac6-ee1b-4cb5-973f-e60ea9e1bb30,6779df1c-1d02-41ea-a93d-4b1ac2fa9635,savings,2025-03-23T08:59:33.302460,1040.6,withdrawal,Stewart-Myers,Christophershire,False,False,1758.12,717.52,False,
f0798fee-fde5-49cc-bec4-90d0ef5a3452,8375a8ef-64f9-4f5e-8fad-5bb1d2351ed7,credit,2025-02-01T07:32:37.531501,1325.12,deposit,"Perez, Norris and Rosario",East Frank,False,False,91132.93,92458.05,False,
248c828e-850d-4e14-9400-6c82d0a35442,bd8562ca-ddc0-40d8-84b6-1fecf720f4e4,credit,2025-03-26T16:23:18.343889,301.57,deposit,"Garrett, Johnson and Reynolds",New Lauramouth,False,False,43116.52,43418.09,False,
32a868a1-1d14-48d3-8a4e-55ab52fd17d5,461681e3-452a-49f8-b21a-2c0b2e876f72,credit,2025-02-22T08:35:58.791665,1288.58,purchase,Rodriguez and Sons,Marissamouth,False,False,59077.8,57789.22,False,
221cf00d-42a1-4b01-abdc-ed375fa9e75e,d3320fd8-15b3-4b02-8e97-ba3625ad7999,credit,2025-02-28T07:53:30.660472,1739.48,deposit,Harding PLC,Duranmouth,True,False,13943.29,15682.77,False,
f9ae8637-f7d5-4ffe-9647-1987b6d0c12f,2884bdd4-7d8f-4dd4-89b3-81ba189cefb2,checking,2025-03-20T20:28:36.733550,1940.44,withdrawal,Villegas Inc,Edwardsland,True,False,50771.93,48831.49,False,
f505b0ff-de45-4310-9635-809faa6d2f48,0ed46fe4-e5f5-44bf-a48d-3360e9cbae13,checking,2025-01-07T15:05:02.626557,1635.12,deposit,Ellison Group,West Cherylchester,True,False,33962.94,35598.06,False,
867c26c8-0cd7-4714-97aa-a987d511464c,f5515bc2-caf0-41e5-9592-35fd6f041225,savings,2025-01-24T11:40:34.226197,1713.9,purchase,"Brown, Williams and Horn",Davischester,False,False,66578.28,64864.38,False,
c7e3b184-b41b-476c-8bd2-0176c2ac2528,b123e042-1bb9-4d10-b78a-4d08b38a4278,credit,2025-02-04T05:12:33.263110,1491.75,deposit,"Cobb, Hanson and Chavez",Popeville,True,False,66120.12,67611.87,False,
c23fb2d6-aa35-468b-9760-9df7b64758d1,bc8ac79f-ee11-466e-bee1-4ba8be48487a,savings,2025-03-01T23:09:45.028044,1100.45,payment,"Logan, Gibson and Murphy",North Curtis,False,False,-2193.7,-1093.25,False,
30881111-179d-4282-b179-058555bf1c1a,21d862a2-d097-4d92-9af2-e5f3cee1c720,checking,2025-02-05T19:21:11.996702,1126.85,payment,Watkins and Sons,Lake William,False,False,91027.67,92154.52,False,
869dabf4-7757-4bb1-b3e3-8e27a42d62b2,f4b3f06d-4127-4db8-bc0c-e6d0849e749f,checking,2025-01-07T02:16:14.295020,729.87,withdrawal,Hardy-Wallace,East Laura,True,False,86973.65,86243.78,False,
3c583d5d-4bb6-443c-ad4f-67a5811807cd,d467a176-3586-4a3d-b82e-934ef83ba77a,credit,2025-03-20T03:11:11.146447,1122.5,withdrawal,Silva-Palmer,Larryside,False,False,73286.24,72163.74,False,
ab94882a-47ae-49b6-a7ea-0fda0bb1e62d,b123e042-1bb9-4d10-b78a-4d08b38a4278,credit,2025-02-22T03:46:37.109472,1433.25,withdrawal,Harrison PLC,Kellytown,False,False,67611.87,66178.62,False,
d245e782-ccb6-44b4-9125-a7c09d9e3853,3b7d60de-b00e-450f-bcbe-ddda60ec0c47,savings,2025-03-06T12:53:34.095374,686.01,purchase,"Gregory, Brown and Hunter",South Mauriceborough,False,False,86088.94,85402.93,False,
19ee3cd0-1dca-4cdc-88f2-e0a67f208ce2,9647a9ea-1846-49f6-82a3-3d321835f1a7,savings,2025-03-11T16:54:19.354302,1046.36,payment,Glover LLC,Lake Thomas,False,False,73561.83,74608.19,False,
c8a9efa7-711c-4889-9fc4-adb5b26c10a9,8a652556-1d68-40cb-8e53-9de848229b88,savings,2025-02-03T02:37:00.936502,987.38,transfer,Greene-Rivera,Christinachester,False,False,71940.66,70953.28,False,
fb35b25c-137c-4e43-9c0b-95eedf80f420,11022d89-3c73-4556-b4fa-023737ca261f,savings,2025-03-06T08:34:11.843133,512.31,purchase,Gibson Inc,Robinsontown,False,False,11216.8,10704.49,False,
69a7f45d-353a-41ef-bf0f-9fcffaad013f,ac9dfcdd-c10d-48bf-affa-7b5d4bdf9770,credit,2025-01-21T16:27:53.988794,435.1,deposit,"Hall, Hanson and Allen",Lindsayfurt,False,False,24447.84,24882.94,False,
bdaa3f79-713a-4f95-ada8-926660b10ee7,d1f0b776-6749-4c4b-ae06-b4e802c02a87,savings,2025-01-04T00:35:02.389169,219.99,withdrawal,Mckenzie Inc,Alejandrostad,False,False,97618.15,97398.16,False,
4d343e22-738a-4deb-8aac-36a7c4211049,eff7926c-c2d8-44fc-925e-bff97740c484,savings,2025-03-19T03:05:44.082703,917.49,deposit,Thomas Group,Lake Brenda,False,False,49750.47,50667.96,False,
220d3d32-f572-4d88-b98a-5d9b3b050f88,eff7926c-c2d8-44fc-925e-bff97740c484,savings,2025-03-31T04:53:51.059074,13.65,deposit,Hester and Sons,West Grant,False,False,50667.96,50681.61,False,
5b3e3925-590b-47a3-b8f5-99dfaf5486e8,af91379e-e297-45a4-8277-bbd1ed1d6179,credit,2025-01-27T09:01:03.532112,968.45,payment,"Thompson, Abbott and Sanchez",North Gregory,False,False,157101.57,158070.02,False,
a7460e08-711e-4f9a-8483-3d3c63de5dc0,fb30d6a9-b8c6-48a3-b5cc-fda16938b8af,checking,2025-03-31T04:00:04.083010,351.43,payment,Smith Ltd,South Diana,False,False,39985.23,40336.66,False,
f31b8952-9c71-4b6d-b590-499932d76a4c,cf1d66fb-9e17-4655-b8c1-f4cf9aaddc05,checking,2025-03-08T14:06:34.504125,1316.76,deposit,Boyle-Torres,West Lisa,False,False,11892.89,13209.65,False,
aaa65ec7-e619-4d84-8359-2af6bf017944,3ec89cdc-4d57-415d-82c9-ffdf6a8c7958,savings,2025-03-22T02:06:09.026677,1763.37,payment,"Rowland, Cuevas and Keith",North Drewberg,False,False,75882.79,77646.16,False,
64c2ba4f-bbc0-485e-a4cd-1ea9fa0df83d,2a1b5608-400c-493d-9fa4-d059e326f682,savings,2025-04-09T10:23:20.860698,798.75,withdrawal,Patel Ltd,Louischester,False,False,77031.92,76233.17,False,
ca55cda7-a595-45ac-9bb4-076d27727d94,bd8562ca-ddc0-40d8-84b6-1fecf720f4e4,credit,2025-03-21T13:15:42.756539,1610.57,deposit,Mccall PLC,Port Amanda,False,False,43418.09,45028.66,False,
d4eb2387-5ff8-42b5-b582-d9abac421687,3c6b9395-7788-4bb8-9887-f6f0d4971832,credit,2025-04-08T13:36:02.155602,1722.11,payment,Wright-Soto,Moniquehaven,False,False,24148.95,25871.06,False,
3d050d45-9636-48f6-b613-57dc42ef8c5e,c59244c3-34f9-4f0c-886c-cbe1f9a8379b,checking,2025-01-17T20:51:44.958893,423.38,transfer,Clark-Miller,Gibbsland,False,False,75778.53,75355.15,False,
c0be8b97-ada3-40e7-ae67-cc09de27100d,1ed2232f-2e9e-455c-8c6d-5410509a42b0,savings,2025-01-19T00:49:37.798069,1962.76,transfer,Potter-Newman,Victormouth,False,False,69913.16,67950.4,False,
583bd87e-92e2-4010-8223-dd446ae01e14,62eb6ac0-c7c5-458a-b0e7-999c0513fddc,savings,2025-02-10T09:30:25.921325,1087.27,payment,"Brooks, Neal and Baldwin",Wellsshire,False,False,36007.14,37094.41,False,
313f980b-1cd4-4e2e-854f-549917f7cdb8,62eb6ac0-c7c5-458a-b0e7-999c0513fddc,savings,2025-01-23T00:34:13.141644,1126.75,withdrawal,"Santos, Clark and Jacobson",Royfurt,False,False,37094.41,35967.66,False,
c9072466-25f4-4c13-8604-c7a6df0b431f,cfebf3cf-8f60-4b1f-bd7a-8c1b9a0b9580,checking,2025-01-14T12:49:02.172739,575.43,payment,Oneal-Duncan,Jonathanland,False,False,10.38,585.81,False,
6de32fb0-4180-4275-8eca-aab6e12fd48a,fe4e2f58-374f-4aa1-a047-d1f330f7b60f,checking,2025-02-16T21:00:17.165758,217.41,payment,Phillips PLC,Jerryton,False,False,-1463.01,-1245.6,False,
49c11cbd-0460-4b1b-a8b6-00184a5a5914,3d638a97-719f-48a5-805d-be24e5e07260,savings,2025-01-28T12:10:27.896214,403.81,purchase,"Rogers, Hayes and Reynolds",Lindamouth,False,False,7460.37,7056.56,False,
b894164d-48ca-48c9-bd81-84b0d29813c6,b148e1d0-e1e4-4da1-b506-dadc81d0ffb5,savings,2025-04-01T19:48:45.616035,1368.36,withdrawal,White and Sons,Deannastad,False,False,8002.79,6634.43,False,
bcde255e-7a87-4247-be8b-6c86bd820ea4,966999ef-0769-4dff-a2da-fb874940ad8a,checking,2025-01-10T21:57:28.938130,411.98,withdrawal,Kirby-Hunt,Port Joshuabury,False,False,9910.21,9498.23,False,
b86d02e3-41e4-431e-a66c-f4bfcc40f42e,d1f0b776-6749-4c4b-ae06-b4e802c02a87,savings,2025-02-03T04:07:17.549868,209.45,deposit,Ward PLC,West James,False,False,97398.16,97607.61,False,
16cba9af-5da2-457c-bbad-53aabd7eb4c2,8f16d08b-b3c6-4c26-a548-c3ea1cf027c4,checking,2025-04-11T14:11:32.414929,780.83,payment,Mcgee-Mack,Jamesberg,False,False,-166.56,614.27,False,
04e4be8f-9ccc-40fd-9a86-d95e05eb79c7,dd7e6918-dd3c-4657-999d-6ae4d0d619e7,checking,2025-03-20T21:38:32.656793,1853.34,purchase,"Singh, Gaines and Smith",Juanstad,False,False,22848.05,20994.71,False,
d727c660-7e02-498e-aea7-514736cd2663,65c7a13e-bd53-45e1-9a2a-d109f66f5f53,checking,2025-03-29T04:44:21.810556,112.34,payment,Bautista-Underwood,South Destinyberg,False,False,96470.89,96583.23,False,
2973d249-8860-427e-8129-f1388eb7eb8c,1ed2232f-2e9e-455c-8c6d-5410509a42b0,savings,2025-03-01T03:24:12.591461,1738.36,payment,Perez Ltd,South Jesus,False,False,67950.4,69688.76,False,
3af45bdc-4508-47f7-b263-fb8c21b836bc,a31e3a9e-ad9c-4d12-8d72-322eeaa8f38c,savings,2025-03-19T14:12:52.446462,1823.42,transfer,"Todd, Sharp and Murray",West Meganchester,False,False,69514.9,67691.48,False,
196b371f-0679-43f4-a7ff-7401f2f30925,f4b3f06d-4127-4db8-bc0c-e6d0849e749f,checking,2025-01-31T18:53:16.366097,1095.5,payment,"Butler, Gonzales and Farrell",West Donberg,False,False,86243.78,87339.28,False,
1e30359c-8d10-48ae-ad24-9c8f3f006721,9647a9ea-1846-49f6-82a3-3d321835f1a7,savings,2025-03-11T02:12:28.766911,74143.76,withdrawal,"Smith, Cochran and Flowers",Jeremiahchester,False,False,74608.19,464.43,True,simulated_high_amount
d3beef24-c43b-4a6c-988b-2a57d5e936be,cb61718a-ec04-4f75-98b6-0d4c03e8df09,credit,2025-02-27T04:25:47.884673,1471.48,transfer,Farmer-Vaughn,Marktown,False,False,72665.87,71194.39,False,
265461a9-d207-4110-b84d-b5784b971836,b7287f2c-06e8-4a8d-8d93-ad6d96554b5e,savings,2025-03-29T08:18:53.290353,561.83,deposit,Weeks and Sons,Ashleyshire,False,False,49630.23,50192.06,False,
d19f3a95-881f-473c-afb0-3d9a08042aca,574ef9e7-95de-40f3-bcc9-8da3a68c83dd,savings,2025-02-03T03:09:16.169819,1692.8,payment,Harris-Myers,Lopezville,True,False,84155.32,85848.12,False,
a6325c1f-356a-4e68-b845-65f1aaadc84d,8fa45790-b6db-4ce7-bb38-ec5f1d8adbba,checking,2025-01-18T21:31:57.940490,311.64,purchase,Fowler-Torres,North Emily,False,False,70603.05,70291.41,False,
2861d568-2ccd-4e14-a37a-672662562af6,59fc4189-9336-46ca-8bfa-66780e3d9d84,credit,2025-01-30T07:54:26.640101,1687.06,payment,"Morrison, Johnson and Gonzalez",Campbellbury,False,False,-346.3,1340.76,False,
94e6d8f6-ffaa-49b9-a453-d106992f40ab,cf1d66fb-9e17-4655-b8c1-f4cf9aaddc05,checking,2025-02-11T09:28:57.183917,1569.14,purchase,"Jones, Brown and Stone",West Michele,False,False,13209.65,11640.51,False,
aa0f1853-7a2a-4f3a-959f-cd1802c1383f,291b8692-4cd9-4a56-8247-f8df949fa180,checking,2025-02-09T04:36:13.839795,1043.61,transfer,Mayo and Sons,Mendozaland,False,False,82482.02,81438.41,False,
252b6544-96e9-4de2-9d3b-a916b132ebfe,13643409-b6ec-41dc-9ddd-6c5692b65028,credit,2025-01-16T23:56:26.969184,1088.44,deposit,Anderson and Sons,Ryanfort,False,False,-92589.28,-91500.84,False,
40b752e9-90c3-453a-af3e-30d41ed67c91,f5515bc2-caf0-41e5-9592-35fd6f041225,savings,2025-04-10T20:29:32.123998,1767.38,transfer,"Crosby, Matthews and Shaw",Hilltown,False,False,64864.38,63097.0,False,
db3768a2-bc54-44d5-abcf-8c8e7af189bd,99b0355e-9066-4b37-9d11-367240cc93a3,credit,2025-02-27T08:25:25.418295,590.68,withdrawal,Brown-Ross,New Mark,False,False,87322.42,86731.74,False,
19c2122d-d1b7-423b-a151-1fa3a6a3e2c5,fb4b076e-a06e-475b-ad77-9725b8ea4fdd,savings,2025-02-04T22:32:07.595983,1648.26,payment,Stevens-Johnston,West Debbiemouth,False,False,76793.38,78441.64,False,
24a5fc22-ccd7-43fa-8dd7-faf3c35d955a,dcf19629-7cb4-40dd-a977-59310d3858ef,credit,2025-04-01T16:09:30.420605,1339.53,purchase,"Sparks, Myers and Colon",South John,False,False,92621.94,91282.41,False,
61805aff-4b83-4616-b9e8-40c21a58ddd3,99b0355e-9066-4b37-9d11-367240cc93a3,credit,2025-01-25T03:35:41.464598,1366.69,purchase,"Reynolds, Cruz and Hopkins",South Hollyton,False,False,86731.74,85365.05,False,
24f7e2ae-b4a2-4e48-b79e-161d0c548534,bc8ac79f-ee11-466e-bee1-4ba8be48487a,savings,2025-03-12T07:54:16.202249,516.9,deposit,Hill Ltd,Elizabethland,False,False,-1093.25,-576.35,False,
e799289f-66ef-484c-91a9-bdb8c1aa4670,a47d59f2-0db1-4be5-aee7-ef614ded4b32,credit,2025-02-20T19:39:04.997920,1645.11,payment,"Barrera, Kerr and Jenkins",West Charlesville,False,False,3557.51,5202.62,False,
5285a6fc-8ddc-4464-ba71-df6193965f8d,2884bdd4-7d8f-4dd4-89b3-81ba189cefb2,checking,2025-01-03T16:36:18.499152,92.48,deposit,Ortiz-Martin,New Bradley,False,False,48831.49,48923.97,False,
451482b3-db78-474f-8f8a-4e7359665769,d467a176-3586-4a3d-b82e-934ef83ba77a,credit,2025-01-04T19:20:27.506734,1030.22,withdrawal,"Neal, Brady and James",Iran,True,True,72163.74,71133.52,True,simulated_high_risk_country
978c55c9-23a3-4207-a2bd-ed4ae413c2e9,8f16d08b-b3c6-4c26-a548-c3ea1cf027c4,checking,2025-02-18T20:10:17.526730,425.51,purchase,Wilson-Stark,Ellenmouth,False,False,614.27,188.76,False,
8a445555-22dc-4332-9c93-89ec626de8c2,cf1d66fb-9e17-4655-b8c1-f4cf9aaddc05,checking,2025-01-15T03:08:43.026262,1672.15,deposit,Miller Ltd,Lake Stephanie,False,False,11640.51,13312.66,False,
7188f8ba-68e8-4e3c-b27c-85a465d7abfd,2884bdd4-7d8f-4dd4-89b3-81ba189cefb2,checking,2025-01-13T12:12:14.808106,1495.05,purchase,Skinner-Jackson,New Craigport,False,False,48923.97,47428.92,False,
79668a85-0f99-4afe-95fd-19872949c5c4,b123e042-1bb9-4d10-b78a-4d08b38a4278,credit,2025-01-18T22:16:05.420317,80.58,withdrawal,"Myers, Jones and Gallagher",Ericstad,True,False,66178.62,66098.04,False,
a1919f8a-2d7a-4aa4-ace0-691ef03f71e1,30cf2cfe-ae72-4bdf-8d5b-5323abc1e7f9,checking,2025-03-06T13:59:55.723200,145.53,payment,"Johnson, Leonard and Robinson",Port Cynthiahaven,False,False,38033.08,38178.61,False,
9096be27-1706-4129-be6b-7d538d78db09,291b8692-4cd9-4a56-8247-f8df949fa180,checking,2025-01-05T21:40:25.000446,779.13,deposit,"Keller, Garcia and Vaughn",Williamstown,False,False,81438.41,82217.54,False,
77472f81-2e57-46c5-8d6c-a704dc592032,b18464b2-b002-458d-8c33-bb538d71096f,savings,2025-01-10T04:58:36.680615,38.7,withdrawal,Vision Corp,Reginaborough,False,False,20960.89,20922.19,True,simulated_blacklisted_merchant
46832155-ed90-464d-9614-141d820f3ea1,991e8119-5b1e-4aed-a55f-9dda46a52341,checking,2025-01-23T05:20:37.857608,95.81,payment,Johnson-Smith,Lake Elizabeth,False,False,27820.46,27916.27,False,
bb4d7dee-fa7c-48da-b7b1-5db49365c91e,3c6b9395-7788-4bb8-9887-f6f0d4971832,credit,2025-02-11T21:08:04.510424,216.74,payment,Robles Ltd,Lake Gary,False,False,25871.06,26087.8,False,
a3e2c9d5-2a88-406b-868e-c5053276befa,b9e529af-49ae-4533-a2d6-5bf70c4b071d,checking,2025-02-24T13:51:48.597252,177.58,payment,Ochoa LLC,New Jamie,False,False,12110.77,12288.35,False,
3afeaf25-d04f-4981-9b29-899a04c9bf85,5a65d4e5-307e-4973-8bb1-fedb86fc027d,checking,2025-02-10T12:23:34.606969,793.25,deposit,Martinez-Lewis,Marcustown,False,False,59561.46,60354.71,False,
